step,train_loss,val_loss,lr,sec_per_step
58200,0.53155,,7.123706e-07,0.105
58300,0.50943,,6.354714e-07,0.105
58400,0.50731,,5.629543e-07,0.105
58500,0.50334,,4.948216e-07,0.105
58600,0.49780,,4.310751e-07,0.105
58700,0.50315,,3.717169e-07,0.105
58800,0.49491,,3.167485e-07,0.105
58900,0.48484,,2.661717e-07,0.105
59000,0.52768,0.45434,2.199879e-07,0.105
59100,0.52010,,1.781985e-07,0.105
59200,0.49920,,1.408047e-07,0.105
59300,0.48425,,1.078075e-07,0.105
59400,0.49150,,7.920805e-08,0.105
59500,0.47464,,5.500707e-08,0.105
59600,0.46605,,3.520530e-08,0.105
59700,0.45747,,1.980332e-08,0.105
59800,0.48891,,8.801583e-09,0.106
59900,0.52541,,2.200412e-09,0.106
60000,0.48028,0.45412,0.000000e+00,0.106
