step,train_loss,val_loss,lr,sec_per_step
58000,0.01669,0.01717,8.793064e-07,0.117
58100,0.01577,,7.936497e-07,0.117
58200,0.01956,,7.123706e-07,0.117
58300,0.01744,,6.354714e-07,0.117
58400,0.01615,,5.629543e-07,0.117
58500,0.01659,,4.948216e-07,0.117
58600,0.01918,,4.310751e-07,0.117
58700,0.01810,,3.717169e-07,0.117
58800,0.01667,,3.167485e-07,0.117
58900,0.01699,,2.661717e-07,0.117
59000,0.01896,0.01666,2.199879e-07,0.117
59100,0.01794,,1.781985e-07,0.117
59200,0.01792,,1.408047e-07,0.117
59300,0.01619,,1.078075e-07,0.117
59400,0.01756,,7.920805e-08,0.117
59500,0.01677,,5.500707e-08,0.117
59600,0.01725,,3.520530e-08,0.117
59700,0.01725,,1.980332e-08,0.117
59800,0.01761,,8.801583e-09,0.117
59900,0.01642,,2.200412e-09,0.117
60000,0.01750,0.01673,0.000000e+00,0.117
